video_id,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,title_length,title_uppercase,title_emoticons,title_hashtag,title_interpunction,description_length,description_uppercase,description_link,description_emoticons,description_hashtag,description_interpunction,tag_number,TTitle_video,TTitle_thi,TTitle_music,TTitle_show,TTitle_channel,TTitle_wa,TTitle_new,TTitle_can,TTitle_us,TTitle_live,TDesc_offici,TDesc_2018,TDesc_video,TDesc_trailer,TDesc_live,TDesc_london,TDesc_new,TDesc_music,TDesc_ft,TDesc_2,TTags_none,TTags_music,TTags_funny,TTags_comedy,TTags_london,TTags_2018,TTags_video,TTags_interview,TTags_uk,TTags_vlog,lightRed,lightGreen,lightBlue,sobelFilter,TThumbText_offici,TThumbText_trailer,TThumbText_live,TThumbText_vevo,TThumbText_news,TThumbText_mum,TThumbText_jimmi,TThumbText_vocal,TThumbText_coach,TThumbText_beatdown,numOfFaces
17wT_2StvnM,249023,1827,264,1622,False,False,False,95,0.8210526315789474,False,False,2,402,0.05970149253731338,False,False,False,33,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,132.07672067901234,121.39753086419753,113.6553549382716,0.08411151635541989,False,False,False,False,False,False,False,False,False,False,2
18RqtFuaNe8,1877518,16521,1447,1056,False,False,False,48,0.08333333333333337,True,True,5,1256,0.11783439490445857,True,True,True,147,22,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,171.46283950617283,177.3429012345679,168.94560185185185,0.07260949275936826,False,False,False,False,False,False,False,False,False,False,1
18thGW1YjRM,305868,2582,241,0,True,False,False,31,0.16129032258064513,False,False,1,710,0.05211267605633807,True,True,False,85,15,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,146.1687885802469,146.46310956790123,147.45130401234567,0.048676140176705365,False,False,False,False,False,False,False,False,False,False,3
1Aoc-cd9eYs,42485490,801238,37192,39398,False,False,True,61,0.16393442622950816,False,False,4,571,0.05078809106830118,True,True,False,55,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,172.18849537037036,135.60875,111.07754629629629,0.12051119996950785,False,False,False,False,False,False,False,False,False,False,2
1EC8lBwroOc,4728241,51796,1231,2518,False,False,False,31,0.16129032258064513,False,False,3,548,0.04744525547445255,True,True,False,85,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,137.8057098765432,134.80113425925927,137.04224537037038,0.04351587225795063,False,False,False,False,False,False,False,False,False,False,3
1HcoMNJUiM0,330869,5045,200,553,False,False,False,65,0.10769230769230764,True,False,8,1314,0.1278538812785388,True,True,False,144,15,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,97.26320987654321,99.69466049382716,104.85622685185186,0.0718764068092413,False,False,False,False,False,False,False,False,False,False,1
1KVBFtSuCm0,601175,430,59,43,False,False,False,43,0.16279069767441856,False,False,3,742,0.03638814016172509,True,True,False,141,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,122.54115740740741,108.31340277777778,102.80868827160494,0.05395400676729505,False,False,False,False,False,False,False,False,False,False,0
1LWbRkt490A,32124,315,22,41,False,False,False,32,0.78125,False,False,2,103,0.07766990291262132,False,False,False,6,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43.70696759259259,74.46551697530865,35.50623456790124,0.11348529021556347,False,False,False,False,False,False,False,False,False,False,0
1Nu_oGucpDI,1516337,70745,1087,5708,False,False,False,34,0.2647058823529411,False,False,3,872,0.08600917431192656,True,True,False,121,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,0
1R0Xgq1bxZI,367132,12521,2635,1546,False,False,False,37,0.1351351351351351,False,False,3,529,0.04914933837429114,True,True,True,71,18,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,165.19344907407407,156.94032407407408,151.21925925925925,0.051707698111102374,False,False,False,False,False,False,False,False,False,False,1
1SnWTW6YXbE,23237150,289848,6943,16137,False,False,False,59,0.13559322033898302,False,False,6,596,0.06375838926174493,True,True,False,99,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,88.78268518518519,53.33871913580247,83.17364197530864,0.15015668811424426,False,False,False,False,False,False,False,False,False,False,0
1Wo6WEBhBBw,37743,1007,40,230,False,False,False,97,0.15463917525773196,False,False,3,850,0.08588235294117652,True,True,True,127,17,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,0
1XKSo2mFC6c,13592652,499673,26397,0,True,False,False,33,0.1515151515151515,False,False,3,235,0.04680851063829783,False,False,False,22,33,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110.37860339506173,131.47413580246914,143.04691358024692,0.12707176851123994,False,False,False,False,False,False,False,False,False,False,3
1Xr-3eDioL8,290757,9084,122,697,False,False,False,80,0.08750000000000002,False,False,12,356,0.050561797752809,True,True,False,30,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,0
1XsKiDXWtyE,2133127,123421,839,5798,False,False,False,56,0.3214285714285714,False,False,5,191,0.2094240837696335,True,True,False,26,13,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,56.14635030864198,101.21371913580246,139.33538580246915,0.14832774990504444,False,False,False,False,False,False,False,False,False,False,2
1XvdgeXuyPs,51939,360,2,40,False,False,False,36,0.0,False,False,1,104,0.0,False,False,False,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,0
1_Nr0hrjR24,254737,1585,77,505,False,False,False,65,0.10769230769230764,False,False,7,433,0.11316397228637409,True,True,False,52,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,50.62570216049383,46.58959104938272,48.1097762345679,0.046299718728285956,False,False,False,False,False,False,False,False,False,False,1
1_OVkSsH4NY,199781,20345,75,5167,False,False,False,61,0.14754098360655743,False,False,5,1131,0.11671087533156499,True,True,True,157,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,165.21824845679012,112.67249228395062,93.63524691358025,0.14985089584103148,False,False,False,False,False,False,False,False,False,False,7
1cUUfMeOijg,811112,28095,329,1214,False,False,False,49,0.18367346938775508,False,False,1,656,0.027439024390243927,True,True,True,71,11,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120.95087962962963,80.39387345679012,101.59019290123457,0.15007884605587268,False,False,False,False,False,False,False,False,False,False,0
1ce456Nnkt8,3371368,92738,2630,9840,False,False,False,33,0.5454545454545454,False,False,4,1550,0.15612903225806452,True,True,False,287,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,74.72291666666666,9.40565586419753,5.351033950617284,0.10767994445333864,False,False,False,False,False,False,False,False,False,False,0
1cgK-BIrXes,916104,27405,2153,5292,False,False,False,38,0.13157894736842102,False,False,2,269,0.022304832713754608,False,False,False,20,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,132.03431327160493,122.71015432098766,118.1496913580247,0.06150482803052925,False,False,False,False,False,False,False,False,False,False,1
1dQEfL2BfUM,301583,18437,334,785,False,False,False,31,0.22580645161290325,False,False,1,2054,0.11781888997078871,True,True,False,308,28,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,77.02651234567901,118.69363425925926,140.53878858024692,0.17308246687530243,False,False,False,False,False,False,False,False,False,False,0
1eS_17CG9sk,64691,5540,42,954,False,False,False,36,0.41666666666666663,False,False,2,1117,0.08236347358997309,True,True,True,89,14,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,121.09466049382716,131.52972222222223,134.21157407407406,0.0824223668993417,False,False,False,False,False,False,False,False,False,False,0
1gSu12JpKP8,2463668,47639,2778,1846,False,False,False,31,0.12903225806451613,False,False,1,351,0.04558404558404561,True,True,False,47,34,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,63.862492283950616,85.50873456790123,46.77341049382716,0.08134093787935717,False,False,False,False,False,False,False,False,False,False,0
1glTOFPECNI,298633,6456,85,417,False,False,False,39,0.1282051282051282,False,False,1,44,0.11363636363636365,False,False,False,3,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,0
1hTLGlgZ4Z8,336967,6752,49,500,False,False,False,47,0.25531914893617025,True,False,2,134,0.25373134328358204,False,False,False,10,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130.13185185185185,31.067091049382714,21.609922839506172,0.18117100863095384,False,False,False,False,False,False,False,False,False,False,0
1hX1KSKqVmo,435697,7621,247,1150,False,False,False,72,0.16666666666666663,False,False,4,500,0.15000000000000002,True,True,False,138,13,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,236.21922839506172,207.1491975308642,150.5163348765432,0.14672023493877298,False,False,False,False,False,False,False,False,False,False,0
1ihTE5cxUCQ,96286,753,54,221,False,False,False,32,0.15625,False,False,5,113,0.08849557522123896,False,False,False,14,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,0
1l26UFQ06eQ,4649310,60641,8997,13976,False,False,False,21,0.23809523809523814,False,False,1,492,0.0934959349593496,True,True,False,90,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,165.49077932098766,166.63518518518518,194.7019212962963,0.1503873716722284,False,False,False,False,False,False,False,False,False,False,4
1m7WNpBbjKM,21410,351,11,30,False,False,False,72,0.33333333333333337,True,True,3,360,0.13055555555555554,True,True,True,40,13,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,0
1qsRU7C_Gp0,722366,13531,6811,4031,False,False,False,22,0.13636363636363635,False,False,5,0,0.0,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,85.91127314814815,72.96430555555555,70.28079475308643,0.0606927783762283,False,False,False,False,False,False,False,False,False,False,0
1sl5KJ69qiA,2368985,104805,3037,17100,False,False,False,39,0.17948717948717952,False,False,3,658,0.04103343465045595,True,True,False,58,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,65.9853549382716,51.93378086419753,29.459560185185186,0.08445396842379108,False,False,False,False,False,False,False,False,False,False,1
1vc1cKeor5A,76068,3340,64,677,False,False,False,67,0.17910447761194026,False,False,6,1089,0.06887052341597799,True,True,False,114,24,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,151.94306327160493,108.30676697530865,102.1987962962963,0.1427760103292922,False,False,False,False,False,False,False,False,False,False,2
1vtYKgv28Jw,23297,88,2,9,False,False,False,79,0.1392405063291139,False,False,4,163,0.08588957055214719,False,False,False,9,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,51.02538580246914,51.8198225308642,65.798487654321,0.04522401703187425,False,False,False,False,False,False,False,False,False,False,0
1x_5E3gquFo,168312,950,1043,260,False,False,False,92,0.15217391304347827,False,False,6,496,0.1108870967741935,True,True,False,49,11,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,82.49811728395062,47.68848765432099,58.894683641975305,0.0806018886138734,False,False,False,False,False,False,False,False,False,False,4
1xvyVnkcgtE,315175,7515,612,1519,False,False,False,31,0.12903225806451613,False,False,2,384,0.08072916666666663,False,False,False,26,22,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,54.31692901234568,53.49035493827161,42.057430555555555,0.09638470568010289,False,False,False,False,False,False,False,False,False,False,0
1zKXeSkAgEs,146971,5009,147,274,False,False,False,72,0.125,False,False,4,1879,0.08834486428951571,True,True,False,200,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,191.52739969135803,172.65325617283952,167.6554012345679,0.06363102971271951,False,False,False,False,False,False,False,False,False,False,1
1zNr8Pf1QkY,2198480,23920,13221,19227,False,False,False,51,0.0980392156862745,False,False,6,803,0.0535491905354919,True,True,False,106,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,74.79139660493827,47.61277777777778,36.23410493827161,0.08715164549568091,False,False,False,False,False,False,False,False,False,False,1
2-bTbRjqjoE,99706,2702,304,1514,False,False,False,40,0.4,False,False,6,2051,0.3549488054607508,True,True,False,222,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,120.05206790123457,115.30091820987654,112.63094907407407,0.04938337704590437,False,False,False,False,False,False,False,False,False,False,2
20bpjtCbCz0,24152049,429341,5175,28740,False,False,False,29,0.13793103448275867,False,False,1,901,0.06548279689234182,True,True,False,83,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,89.39376543209876,105.91920524691358,108.0928549382716,0.07266364671226556,False,False,False,False,False,False,False,False,False,False,0
21jcP-1w4DA,120676,4101,212,158,False,False,False,41,0.5609756097560976,False,False,2,1999,0.08154077038519258,True,True,True,342,23,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,101.48848765432099,95.20226080246914,82.26110339506172,0.06635506140785882,False,False,False,False,False,False,False,False,False,False,1
23ILq4uxd-w,1113240,14251,233,734,False,False,False,32,0.3125,False,False,4,140,0.11428571428571432,False,False,False,7,40,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,107.71215277777777,98.52378858024692,95.82186728395062,0.09441666151652575,False,False,False,False,False,False,False,False,False,False,5
24-AhdoN_Nk,1564193,19725,4510,5766,False,False,False,51,0.0980392156862745,True,True,5,1101,0.11353315168029066,True,True,True,132,26,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,70.58360339506173,80.39760030864197,75.76470679012345,0.05350382014018693,False,False,False,False,False,False,False,False,False,False,0
25ibuwW4Dm4,214201,8144,380,2650,False,False,False,45,0.15555555555555556,False,False,8,1453,0.08809359944941497,True,True,True,367,31,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76.72413580246914,78.77148919753087,62.18726851851852,0.11016951813860663,False,False,False,False,False,False,False,False,False,False,1
26ZX7NbOhks,225986,12129,3543,3276,False,False,False,76,0.14473684210526316,False,False,7,1734,0.06805074971164937,True,True,True,244,30,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,97.67170524691358,144.3738888888889,98.40175925925926,0.1541432231484196,False,False,False,False,False,False,False,False,False,False,0
28_tNFnMrTk,84369,5854,30,929,False,False,False,23,0.21739130434782605,False,False,1,485,0.053608247422680444,True,True,False,79,18,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,165.9272299382716,101.44272376543209,56.42000771604938,0.19817278895873275,False,False,False,False,False,False,False,False,False,False,1
29FW8nTF0Ww,46362,1874,81,1105,False,False,False,38,0.6578947368421053,False,False,3,865,0.1260115606936416,True,True,False,120,12,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,122.22266203703704,126.486612654321,92.98132716049383,0.1393131321994103,False,False,False,False,False,False,False,False,False,False,0
2AAUadR6Hjw,770714,9162,223,486,False,False,False,91,0.04395604395604391,False,False,3,294,0.04081632653061229,True,True,False,45,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,112.9804012345679,118.78676697530864,116.31511574074074,0.11772436912609235,False,False,False,False,False,False,False,False,False,False,0
2ATuTL5i0_c,1462803,58336,2802,3888,False,False,False,72,0.08333333333333337,False,False,7,1309,0.1336898395721925,True,True,True,233,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,192.86744598765432,159.22395061728395,129.8151774691358,0.14801039150288864,False,False,False,False,False,False,False,False,False,False,2
