video_id,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,title_length,title_uppercase,title_emoticons,title_hashtag,title_interpunction,description_length,description_uppercase,description_link,description_emoticons,description_hashtag,description_interpunction,tag_number,TTitle_offici,TTitle_video,TTitle_2018,TTitle_trailer,TTitle_vs,TTitle_2017,TTitle_new,TTitle_live,TTitle_make,TTitle_ft,TDesc_video,TDesc_follow,TDesc_thi,TDesc_subscrib,TDesc_twitter,TDesc_facebook,TDesc_instagram,TDesc_watch,TDesc_get,TDesc_like,TTags_funny,TTags_comedy,TTags_humor,TTags_music,TTags_[none],TTags_interview,TTags_comedian,TTags_celebrity,TTags_television,TTags_news
0aFhzGEBQlk,320792,11229,481,1000,False,False,False,41,0.12195121951219512,False,False,3,3477,0.10727638769053782,True,True,False,362,6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0b6l7MIaGdA,708572,11352,1096,807,False,False,False,57,0.1578947368421053,False,False,4,177,0.062146892655367214,False,False,False,11,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0bSE-rh7jFg,817094,854,31,139,False,False,False,67,0.014925373134328401,False,False,4,155,0.058064516129032295,True,True,False,20,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0bXCbVGb04A,4585563,200284,6154,47646,False,False,False,86,0.313953488372093,False,False,7,1070,0.1766355140186916,True,True,False,158,29,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0bXJGZgR1BU,661984,11071,462,1656,False,False,False,47,0.17021276595744683,False,False,4,1040,0.04038461538461535,True,True,False,200,15,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0cZLo3AAan4,3014847,42556,2791,0,True,False,False,58,0.13793103448275867,False,False,5,968,0.1322314049586777,False,False,False,91,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0dSR-9mtuzk,557538,14416,231,631,False,False,False,85,0.11764705882352944,False,False,8,2207,0.09424558223833257,True,True,False,258,26,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False
0devsSCkYRY,1381,35,6,4,False,False,False,73,0.20547945205479456,False,False,3,1063,0.11382878645343364,True,True,False,129,32,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True
0doVNhCyoA4,22186,168,22,0,True,False,False,46,0.15217391304347827,False,False,4,373,0.029490616621983934,False,False,False,36,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0eOtSEkLVtw,530299,13307,539,1038,False,False,False,38,0.10526315789473684,False,False,4,615,0.047154471544715415,True,True,False,86,30,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0eUk_VN3e2A,1426321,32986,2012,8165,False,False,False,47,0.19148936170212771,False,False,3,610,0.05245901639344264,True,True,False,82,16,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0f7CuSU_huU,6570,15,0,8,False,False,False,33,0.09090909090909094,False,False,0,43,0.06976744186046513,False,False,False,0,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0fepqIO57f8,1086734,21405,929,4870,False,False,False,46,0.15217391304347827,False,False,4,312,0.13782051282051277,True,True,False,47,31,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0gDVWPPgMKY,1744302,46143,1290,2915,False,False,False,20,0.15000000000000002,False,False,1,237,0.05485232067510548,False,False,False,15,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0gW9EnfWzDw,299561,18957,913,1815,False,False,False,36,0.19444444444444442,False,False,0,908,0.07599118942731276,True,True,True,130,13,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
0gwkMY-mzUQ,736276,36904,748,1829,False,False,False,51,0.1568627450980392,False,False,7,36,0.11111111111111116,False,False,False,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0jmDHoPUGKI,2492,19,1,3,False,False,False,54,0.14814814814814814,False,False,4,237,0.03375527426160341,True,True,False,22,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0l35jAGQPOI,6841622,494130,6966,51506,False,False,False,28,0.0357142857142857,False,False,1,931,0.10526315789473684,True,True,False,205,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0lXX3dJUAGY,277184,11651,420,1063,False,False,False,35,0.1428571428571429,False,False,1,1871,0.06734366648850887,True,True,False,215,35,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0lbJHqAGpbA,51143,258,5,10,False,False,False,28,0.0357142857142857,False,False,1,155,0.058064516129032295,True,True,False,20,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0lr497GhD04,1752464,59613,1199,6964,False,False,False,49,0.08163265306122447,False,False,6,551,0.14156079854809434,True,True,False,100,13,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0mAS2Gxs08w,1034272,9606,512,4254,False,False,False,83,0.14457831325301207,False,False,8,850,0.15411764705882358,True,True,False,124,36,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
0mlNzVSJrT0,122634,2908,210,595,False,False,False,20,0.19999999999999996,False,False,2,99,0.04040404040404044,False,False,False,5,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0nVO-yU0oxM,619478,3264,298,1619,False,False,False,47,0.08510638297872342,False,False,4,1169,0.0872540633019675,True,True,False,126,6,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
0noUI5HLY4I,142281,10645,280,1350,False,False,False,22,0.045454545454545414,False,False,1,803,0.06973848069738475,True,True,False,103,14,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0nybdPCuvRI,700096,3202,271,1279,False,False,False,52,0.13461538461538458,False,False,3,919,0.13819368879216543,True,True,False,126,15,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
0oBodJHX1Vg,1033482,12008,679,1234,False,False,False,42,0.16666666666666663,False,False,2,1506,0.11620185922974768,True,True,False,150,26,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False
0q9Cm11d-fE,32336,182,212,1036,False,False,False,40,0.050000000000000044,False,False,2,345,0.05507246376811592,True,True,False,51,16,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0qpE8IHz3go,1152361,34441,949,3048,False,False,False,55,0.8181818181818181,False,True,0,2086,0.19415148609779487,True,True,True,270,27,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
0r-zYs6NQu8,1688171,65232,1386,19494,False,False,False,52,0.21153846153846156,False,False,4,2819,0.07662291592763393,True,True,False,468,32,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
0s6-iFoCFNQ,2788162,27260,896,3970,False,False,False,74,0.1351351351351351,False,False,8,355,0.036619718309859106,True,True,False,55,17,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0tO_l_Ed5Rs,393265,16805,19201,8480,False,False,False,75,0.17333333333333334,False,False,6,1505,0.09302325581395354,True,True,True,160,9,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
0ufNmUyf2co,238483,7894,81,778,False,False,False,27,0.11111111111111116,False,False,2,954,0.0765199161425576,True,True,False,124,12,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0umuSm2WA9g,10070,41,25,72,False,False,False,84,0.0714285714285714,False,False,7,848,0.04834905660377353,True,True,False,137,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0v-6AylRH68,4029821,138170,8311,10809,False,False,False,40,0.4,False,False,5,427,0.2599531615925058,True,True,False,57,34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0vKkwJwL77Y,1535652,36776,1758,4414,False,False,False,60,0.15000000000000002,False,False,7,998,0.07715430861723449,True,True,True,99,22,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False
0vXLU9BnDPc,128412,3241,48,154,False,False,False,71,0.14084507042253525,False,False,6,474,0.08860759493670889,True,True,False,44,27,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0vhxoVwqZkk,633524,51353,265,2258,False,False,False,47,0.23404255319148937,False,False,1,1498,0.06341789052069424,True,True,False,355,13,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0xCggNCs2kU,132580,3480,165,462,False,False,False,19,0.3157894736842105,False,False,1,89,0.1235955056179775,True,True,False,11,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0ycLaWymtKk,2883649,36176,1704,2048,False,False,False,48,0.10416666666666663,False,False,8,2312,0.07569204152249132,True,True,False,261,36,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
0zMSMJZc9EA,1116764,54358,1142,4758,False,False,False,66,0.12121212121212122,False,False,3,464,0.08836206896551724,True,True,False,81,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0zZ0Y_UZRBw,2877877,158678,2172,12243,False,False,False,45,0.5555555555555556,False,False,3,3037,0.17714850181099773,True,True,True,335,32,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0zk2SwmCpss,63780,831,12,301,False,False,False,85,0.21176470588235297,False,False,10,255,0.15294117647058825,True,True,False,34,8,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1-BhcMdxfjI,8154,84,2,3,False,False,False,29,0.13793103448275867,False,False,0,285,0.15438596491228074,True,True,False,30,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1-jXHDiRnC0,1143211,80554,908,6583,False,False,False,68,0.16176470588235292,False,False,9,1542,0.1245136186770428,True,True,False,222,26,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
10fjaHpOeWo,1411987,4774,156,637,False,False,False,38,0.02631578947368418,False,False,3,4,0.25,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10ndJuFP1PY,1023827,14399,503,1205,False,False,False,49,0.12244897959183676,False,False,2,2173,0.12517257248044178,True,True,False,208,25,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False
12m1rG0Tj7U,2771982,22399,6921,9101,False,False,False,37,0.10810810810810811,False,False,1,2311,0.12029424491562091,True,True,False,224,22,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False
133w0dT64A0,176811,3640,154,200,False,False,False,76,0.14473684210526316,False,False,2,1231,0.10398050365556455,True,True,False,134,39,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,False,True,False,False,True,False,False,True,False
13hdKXfku4M,45899,1722,50,142,False,False,False,70,0.3571428571428571,False,False,4,2520,0.11388888888888893,True,True,False,304,24,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
13xFL17XmYU,310140,1521,246,474,False,False,False,60,0.1333333333333333,False,False,3,277,0.010830324909747335,False,False,False,25,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
15UK0924t_o,268343,14304,343,1107,False,False,False,44,0.8409090909090909,False,False,2,807,0.1412639405204461,True,True,True,100,9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15aTCG3as6Q,890881,43008,765,3395,False,False,False,74,0.4054054054054054,False,False,6,1864,0.056866952789699554,True,True,False,347,21,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
15nf2EBBNu0,18001,1194,9,196,False,False,False,57,0.08771929824561409,False,False,8,1038,0.08381502890173409,True,True,False,131,38,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
15uSD6tHi2I,493066,4208,351,2593,False,False,False,100,0.10999999999999999,False,False,13,889,0.1417322834645669,True,True,False,124,24,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
1640fZpYBSY,358597,1211,72,593,False,False,False,39,0.1282051282051282,False,False,4,42,0.04761904761904767,False,False,False,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
